user_id,product_id,interaction_type,interaction_score,rating,review_sentiment,timestamp,session_id
491,122,view,1,,,2025-03-28 17:34:23,5fb6b2463827
184,155,view,1,,,2025-08-24 19:21:58,e7ab2e5e2e81
97,179,view,1,,,2024-01-29 04:21:17,a6ba2b6f14e3
490,45,click,2,,,2024-11-27 03:32:51,5358d9d1eb4f
372,37,click,2,,,2024-07-06 09:06:34,b2201b7b32ef
459,38,view,1,,,2025-02-24 02:43:05,79a3ecc75f4e
160,63,click,2,,,2024-05-31 18:05:28,4b495d578708
334,153,click,2,,,2024-12-19 22:23:40,4061a5c562e6
476,53,click,2,,,2024-10-26 04:02:54,e1c3b7e8e692
142,1,view,1,,,2025-05-29 23:09:54,25833db695cf
4,133,view,1,,,2025-07-07 23:08:21,c2aeb63423fb
371,136,click,2,,,2025-10-13 09:20:09,ce53ef952352
263,179,view,1,,,2024-05-17 18:02:53,1220a28dd8f3
253,97,view,1,,,2024-04-17 17:43:51,a37d4f61a9aa
414,47,view,1,,,2025-08-30 12:40:07,2f032a864943
255,94,click,2,,,2024-09-08 15:21:29,9cab212a599d
31,179,view,1,,,2025-05-19 02:00:41,f405b26fa8f5
198,85,click,2,,,2024-07-21 05:34:25,bcd6f6df0f88
238,47,view,1,,,2024-04-19 09:33:37,2d356d8c2604
85,24,view,1,,,2024-06-09 00:41:42,2a745a11f72d
27,195,view,1,,,2024-06-11 12:06:10,6faf2bb4bd05
493,120,add_to_cart,3,,,2025-10-17 03:24:04,4ce2c3f5256b
190,188,add_to_cart,3,,,2024-08-17 21:26:00,1f438bc9e569
75,25,add_to_cart,3,,,2025-04-18 20:24:22,7bc815a15972
288,118,view,1,,,2024-07-17 06:22:45,1863aec5dc57
452,54,view,1,,,2025-05-23 12:57:41,0f9e80ec1552
358,157,view,1,,,2025-09-06 11:39:02,287128e77a13
36,23,click,2,,,2024-12-03 06:15:08,e65032f1347a
188,4,purchase,5,5,positive,2024-05-01 11:19:47,897aecca8d22
358,151,add_to_cart,3,1,negative,2024-11-16 14:01:08,f15653b57531
66,144,view,1,,,2025-02-08 09:35:33,7023a9acd841
133,96,click,2,,,2025-04-23 11:20:45,97ad8ad8d096
97,186,purchase,5,4,positive,2025-11-11 09:57:42,cc3d75f2544c
464,143,view,1,,,2024-02-19 13:15:08,8eb0022cd7f1
329,197,view,1,,,2025-04-08 07:19:17,d5adeb4e4946
139,118,view,1,,,2024-10-11 10:47:34,55572b5079b5
162,165,add_to_cart,3,,,2025-06-06 21:13:22,640c9dc981f4
455,86,purchase,5,3,neutral,2024-05-26 03:08:02,4da1550a2e24
220,61,view,1,,,2024-12-18 16:22:11,437b42531d6c
30,67,view,1,,,2024-04-09 03:00:50,d2c8c0e887c0
322,15,click,2,,,2025-12-25 12:28:43,3bde1f87c4ec
359,127,view,1,,,2024-06-12 06:43:31,20c3b77ad961
329,68,view,1,,,2024-08-22 00:45:20,6207d9cfc8fb
148,55,add_to_cart,3,,,2025-06-08 23:38:37,b774537b207b
398,194,click,2,,,2024-08-12 02:44:54,bc86027b8975
289,147,click,2,,,2025-11-18 20:14:10,e6d8f21c03d4
267,144,click,2,,,2024-10-08 04:29:19,87120066b002
78,19,view,1,,,2025-04-29 02:21:16,933abc56b497
439,154,click,2,,,2025-12-24 21:08:42,cba3db2ebf4f
387,137,view,1,,,2025-01-15 17:45:02,8c90eaa08846
101,74,click,2,,,2024-11-22 04:56:06,acc2a1d7786a
485,111,purchase,5,5,positive,2025-05-12 08:26:12,f8fbfad2e1ae
290,189,purchase,5,5,positive,2024-07-17 15:37:42,4097ea9bdba3
241,23,view,1,,,2024-09-06 05:49:40,40f6242f0656
213,5,click,2,,,2025-05-31 02:29:00,bd0d07dd384e
466,113,add_to_cart,3,5,positive,2025-07-09 22:23:10,0fe9aad39666
72,55,purchase,5,2,negative,2024-03-15 23:32:14,c06562dd6ed8
441,153,click,2,,,2024-04-15 22:38:51,4f4b56b83b94
98,23,add_to_cart,3,5,positive,2025-12-27 14:35:28,e72e2a6ed167
85,15,click,2,,,2024-11-16 08:48:55,5e0c45565a41
381,33,view,1,,,2024-07-24 02:50:40,e14939a93561
164,196,view,1,,,2025-05-16 18:21:04,4f3e5cd6ed32
19,8,add_to_cart,3,,,2025-02-26 04:42:26,361a7a0b477a
442,132,add_to_cart,3,,,2024-03-01 22:25:41,e8e890f272b1
348,155,click,2,,,2024-03-18 23:56:34,f3c8d5df642b
107,53,view,1,,,2025-12-04 23:56:35,adc70a2b5660
90,101,view,1,,,2024-10-02 23:51:07,53c1b306df45
407,69,view,1,,,2025-07-11 02:47:47,7774770a31e0
199,145,click,2,,,2024-03-08 05:29:22,8d842fdd2efc
18,88,view,1,,,2025-03-16 20:18:40,13bcfaaf7576
233,145,click,2,,,2024-03-18 19:48:09,8ebc1bf3d005
182,154,view,1,,,2025-12-30 13:29:26,3a034c08db26
287,112,click,2,,,2024-05-05 13:12:56,7922ba1b0b03
323,111,add_to_cart,3,,,2024-08-08 17:32:43,25f05137c9cb
12,150,view,1,,,2025-04-28 12:52:25,5954351f0d37
314,137,view,1,,,2025-04-16 11:56:02,98cbd414dd27
41,90,view,1,,,2025-06-24 11:49:27,dd3f613cf0d6
288,59,click,2,,,2025-04-16 05:45:56,95578ce0015f
290,139,purchase,5,5,positive,2024-04-05 19:04:10,72e986f1010d
455,146,view,1,,,2025-09-27 09:42:59,aa701cdfc547
467,70,view,1,,,2024-05-14 15:01:13,f750d372b480
121,22,click,2,,,2025-05-29 07:11:52,18ce69aa69b9
5,184,view,1,,,2024-09-18 15:21:42,07ad2ef8c493
58,120,click,2,,,2024-11-03 22:25:24,cda016ead894
464,161,view,1,,,2024-06-07 17:39:54,6e0de1e0034b
104,97,view,1,,,2025-01-27 00:10:54,dc70e8e4515a
397,155,view,1,,,2024-12-03 11:21:17,5aed2fc3f26a
257,24,add_to_cart,3,,,2024-07-27 14:44:35,55c91d32738b
109,124,view,1,,,2024-02-22 01:29:00,d30b54230653
31,178,view,1,,,2025-11-01 11:48:47,251820d29924
435,79,click,2,,,2024-07-15 13:21:12,1fe55e47b407
432,191,click,2,,,2025-06-15 14:20:13,412267f45022
405,178,view,1,,,2024-09-21 00:26:28,3bfbdcb75f82
182,137,click,2,,,2025-12-25 02:18:16,c1b99fe50567
105,170,click,2,,,2024-12-24 00:42:35,47772d994ac5
170,135,click,2,,,2025-05-04 01:17:50,9a7da7ef5b9a
280,196,view,1,,,2024-10-24 12:27:36,6e42ea854bac
313,79,purchase,5,5,positive,2024-08-20 13:05:24,1bafc0d55ed0
105,110,view,1,,,2024-07-22 07:15:57,9cd2a8893709
291,22,view,1,,,2024-03-19 18:37:17,2027184fbd8f
87,61,view,1,,,2024-04-17 22:09:47,515bcbf18262
330,2,click,2,,,2025-11-26 11:05:59,74717d5b4b7f
263,168,click,2,,,2024-02-07 02:08:47,617118eac775
335,173,view,1,,,2025-09-11 23:07:44,741469d17699
494,172,view,1,,,2024-10-05 06:41:45,25ae9ae6cff4
404,89,view,1,,,2024-03-02 12:16:09,e3e930c66529
361,51,view,1,,,2024-07-30 20:34:55,2236e0793943
367,59,add_to_cart,3,,,2024-07-16 19:10:10,4ae3cc11972f
37,44,add_to_cart,3,,,2024-04-15 08:49:53,e0bc27b7c8be
164,177,view,1,,,2025-03-22 12:44:58,efbb96519bc2
379,74,view,1,,,2025-04-10 19:15:16,0c344e67f448
476,4,add_to_cart,3,1,negative,2024-03-05 23:28:35,bca67f327e97
233,150,view,1,,,2025-06-06 11:56:57,d4413498e724
122,180,click,2,,,2025-07-22 18:21:09,8910bc1df68d
413,136,click,2,,,2025-08-06 16:23:23,7ce3f720db16
321,193,click,2,,,2024-05-17 10:10:36,907115a45e81
10,7,view,1,,,2024-08-26 04:33:46,b97b8129b976
402,99,view,1,,,2025-12-27 19:34:04,bb331426f771
133,200,click,2,,,2024-01-31 09:20:37,7b464a017925
310,1,view,1,,,2025-04-17 05:34:39,e94ada419add
391,151,click,2,,,2025-04-16 18:39:54,f579b47bdd2e
223,92,add_to_cart,3,5,positive,2024-09-04 02:51:02,0506b6827b86
319,130,view,1,,,2024-06-14 14:47:51,dca5ba75660f
121,70,view,1,,,2025-10-18 18:48:54,59294c2a2d9c
180,62,view,1,,,2025-01-03 03:12:30,29e77bd43f8e
1,169,view,1,,,2025-05-17 16:08:23,81eea40a553b
121,97,purchase,5,4,positive,2024-05-19 20:46:01,1ba0b6f06e2a
394,129,view,1,,,2024-04-17 11:09:57,c1dfeaa31c8c
19,83,view,1,,,2024-06-25 10:37:54,8d38b6aebe2f
13,78,view,1,,,2024-10-24 07:53:35,90fe16436496
295,107,view,1,,,2025-08-16 00:33:12,4a2c6dcedd88
129,18,view,1,,,2025-12-04 21:31:07,68a729b524a5
121,73,view,1,,,2025-04-07 00:45:00,0cbb2126cab7
213,19,purchase,5,5,positive,2025-06-21 18:24:24,b36bf7351298
155,159,click,2,,,2024-06-02 09:37:15,5b00be5fdb3c
45,14,view,1,,,2025-11-14 21:56:37,a02577c65e2d
427,53,click,2,,,2025-05-22 07:25:14,6c197995a1a5
484,74,view,1,,,2024-10-03 08:16:34,d06950dc3893
421,88,view,1,,,2025-09-28 18:36:13,74821dc96cee
364,98,view,1,,,2024-11-07 10:03:01,6c5b2317f95c
157,13,view,1,,,2025-08-03 03:01:02,a746f87b55b5
476,44,view,1,,,2025-08-09 07:44:10,b5f3f8fa5a4d
328,75,add_to_cart,3,,,2025-10-07 05:46:42,fbfb648c25c4
159,21,click,2,,,2025-10-01 22:02:08,b155010f5408
367,47,click,2,,,2025-04-07 23:54:20,824f6ed138a4
435,161,view,1,,,2025-03-03 00:39:43,530ea4ad25ca
123,57,view,1,,,2024-04-02 15:38:04,2793ed455a55
343,1,purchase,5,4,positive,2024-01-06 01:27:51,e65f88dae415
489,6,view,1,,,2025-12-23 01:35:22,014928b7b205
355,189,click,2,,,2024-09-08 05:49:06,760c14cde62c
144,53,view,1,,,2024-12-23 11:06:09,56669cb0091c
258,161,add_to_cart,3,4,positive,2024-04-20 02:12:36,57ef25ec917c
255,49,click,2,,,2025-03-19 14:30:29,e28c214683cd
59,167,click,2,,,2024-04-07 09:03:15,19984b62e2ef
195,161,view,1,,,2025-09-29 19:01:53,959199fddad4
476,53,view,1,,,2025-12-25 08:12:45,9a105eec2b1a
79,48,add_to_cart,3,,,2024-07-22 02:43:00,d6f477c27a1c
351,184,view,1,,,2025-01-12 20:02:56,28931e0b2252
215,130,click,2,,,2024-12-02 17:01:05,202cdaad0fae
246,100,view,1,,,2025-10-26 11:49:20,9956476a1f9b
475,132,view,1,,,2024-05-31 01:25:35,a9b77589eb50
3,23,click,2,,,2024-06-09 02:25:24,212c3fd98853
113,9,add_to_cart,3,,,2024-01-01 21:45:06,bf02bb4e7d95
88,107,click,2,,,2025-01-10 21:29:09,18d6c880a60e
62,99,view,1,,,2025-10-27 10:31:44,ba3d69911b2a
309,73,add_to_cart,3,,,2024-08-27 09:10:28,f81c89d0ea0c
377,61,purchase,5,5,positive,2025-07-28 00:15:52,f5a16d631535
22,140,view,1,,,2024-09-10 10:18:23,2ae64d364eb2
500,102,view,1,,,2024-11-21 05:42:51,e2756e4687d6
264,41,purchase,5,4,positive,2024-08-31 09:55:39,84a82b39e8b1
364,86,click,2,,,2025-08-08 02:59:05,5710d7c7844f
6,157,view,1,,,2025-06-06 06:42:35,dd82ce7921b5
480,77,click,2,,,2024-05-27 13:40:07,b9c19d5df159
81,116,click,2,,,2024-02-05 16:59:55,4fda89ecef5a
467,22,click,2,,,2024-02-03 14:53:56,cc7edebdf031
217,46,view,1,,,2025-06-30 09:20:26,328650897955
450,74,click,2,,,2025-01-09 21:02:06,170cff3a2681
378,187,purchase,5,5,positive,2024-03-01 20:34:44,342517438fc3
95,31,view,1,,,2025-10-07 18:45:53,94b17f7a6c40
432,60,add_to_cart,3,,,2024-10-08 16:03:59,edee445b6ceb
327,121,click,2,,,2025-09-29 13:06:58,6c4cf15e2ec0
50,36,click,2,,,2024-04-29 15:50:00,ee679595dcdc
488,10,view,1,,,2024-02-05 12:05:27,71bf3193e9d5
405,189,click,2,,,2024-04-26 14:00:34,1d1749ad84ae
114,200,click,2,,,2024-10-06 03:13:13,e674d5449bcc
35,8,purchase,5,4,positive,2025-04-26 14:31:00,955decaadf8c
299,196,add_to_cart,3,5,positive,2024-12-21 12:44:30,de59d8540663
309,96,view,1,,,2024-12-05 21:39:57,1c23da115e44
483,143,view,1,,,2024-01-06 23:20:07,04904e5223eb
326,118,view,1,,,2025-04-05 17:14:23,079831b9381b
395,60,view,1,,,2024-08-24 13:58:12,200b92417cb1
131,131,view,1,,,2024-12-22 21:52:21,4cb09866823a
139,125,view,1,,,2024-01-19 00:54:22,bbaf2e899a20
196,20,click,2,,,2025-10-17 20:06:25,fee632b6b37f
286,145,click,2,,,2024-04-05 19:37:12,2479e00a0d6d
301,194,view,1,,,2024-05-14 12:14:39,ee5f7fcc631f
432,171,view,1,,,2024-01-08 20:13:14,89c8a8902afc
389,18,view,1,,,2025-05-17 10:42:33,4b5355f4b295
112,19,add_to_cart,3,,,2025-03-02 23:22:24,908ff1ccbc78
60,20,click,2,,,2025-05-06 15:29:06,73e7cb3f1ff2
225,181,add_to_cart,3,3,neutral,2024-01-02 00:14:05,18c16c3965ad
233,72,click,2,,,2024-09-20 21:42:37,0f350ffd7909
28,73,view,1,,,2025-11-09 07:55:18,d94bef5bcee8
88,77,click,2,,,2025-11-19 19:49:36,182373227f21
333,37,click,2,,,2024-08-06 05:39:19,2178307f612e
500,68,click,2,,,2024-03-27 14:03:09,f9b8b14a7c86
408,23,click,2,,,2025-04-04 17:51:58,57cf4a78ea39
110,105,add_to_cart,3,2,negative,2025-07-29 12:48:53,e01e04496392
270,30,purchase,5,5,positive,2024-11-28 07:34:49,6e31651ced2d
120,165,view,1,,,2025-01-15 14:32:03,6d12b87ea51c
8,189,view,1,,,2025-07-06 23:13:18,f51901a4a732
341,135,view,1,,,2024-11-15 04:09:58,cd7a86464352
475,126,add_to_cart,3,,,2024-07-26 23:15:13,914a9f2a43ff
63,33,view,1,,,2025-11-12 04:34:32,825875e4ef67
408,199,view,1,,,2025-09-15 07:12:37,fbbf2b86e6fc
221,164,click,2,,,2025-09-12 13:32:19,7ce96ebdc444
61,84,click,2,,,2024-11-14 21:03:35,42ee3e68c093
422,97,view,1,,,2024-05-27 15:04:37,6773aa3687fe
88,159,view,1,,,2025-12-01 09:08:47,04e5aef3a299
52,46,add_to_cart,3,,,2024-09-19 20:52:02,f9b25f4097ed
267,173,add_to_cart,3,,,2025-10-13 17:10:23,585ec40d9497
51,105,add_to_cart,3,,,2024-02-11 07:20:42,8fe3c6c04db8
49,3,view,1,,,2025-08-17 21:28:50,bec6ff507ece
382,22,click,2,,,2025-04-04 20:33:51,d24e8f386a5c
498,77,click,2,,,2024-01-12 10:53:04,324e358912a8
50,13,click,2,,,2025-10-21 12:35:28,2a3af71262aa
72,87,view,1,,,2025-09-22 19:04:17,fffd2c82db7d
42,157,view,1,,,2024-04-20 23:05:49,22240afe5ab6
232,177,view,1,,,2025-11-27 00:49:17,133db45aeb6b
325,150,add_to_cart,3,,,2025-06-17 03:38:27,0a6dc2e6c91b
405,171,click,2,,,2025-10-25 03:19:52,2f4fb6929582
316,147,view,1,,,2025-06-04 00:16:09,4bc462726037
460,69,view,1,,,2024-03-09 21:51:17,b1e0ded80bf5
7,196,click,2,,,2024-07-17 11:08:19,f16f94757104
243,67,purchase,5,4,positive,2024-05-23 12:08:14,bc75251b4bf8
265,7,view,1,,,2025-07-01 01:11:16,1b3191ff0718
41,131,view,1,,,2025-05-03 14:42:12,8854bd33dedd
454,190,view,1,,,2024-06-30 19:16:00,47c3ca59d27d
11,85,view,1,,,2025-03-16 11:14:15,961611381e4b
238,52,view,1,,,2024-09-11 11:46:15,a730201503e4
289,152,click,2,,,2025-10-11 15:28:41,6abc3b523c01
385,35,purchase,5,4,positive,2024-11-22 01:31:26,91e690e796d6
270,156,view,1,,,2024-08-02 23:09:03,b0968a6b381f
185,50,view,1,,,2024-10-09 18:01:14,1f9f03854aee
46,51,click,2,,,2024-06-15 14:08:20,16fd06f540a5
14,91,add_to_cart,3,1,negative,2025-06-29 21:54:41,04b6a21d650f
477,125,click,2,,,2024-07-26 21:02:26,0e5901e242cb
438,200,click,2,,,2024-04-15 05:37:45,52caa41d220e
408,8,purchase,5,4,positive,2024-04-08 05:43:39,6630666e30d8
272,5,click,2,,,2025-02-19 04:47:53,59f2e9ab900a
200,174,view,1,,,2024-08-06 02:13:08,8583db8805bb
131,15,view,1,,,2024-12-07 16:56:59,dea5c6119b16
73,80,view,1,,,2024-12-24 05:30:55,72d5b49c2465
88,81,click,2,,,2024-11-14 09:32:55,41ab7d945075
437,158,view,1,,,2025-07-03 06:31:05,edd780a38e6a
498,93,view,1,,,2025-05-28 10:15:30,b5d4c1066c4d
496,52,purchase,5,4,positive,2025-06-28 08:26:26,d6f3812519b1
81,18,add_to_cart,3,4,positive,2025-06-26 17:44:55,4294015951db
411,124,view,1,,,2024-12-06 02:34:32,2e15be7a369e
69,24,click,2,,,2025-03-23 08:43:01,4e16cc2993db
111,132,purchase,5,5,positive,2025-12-17 15:42:17,4d299631fe36
385,79,view,1,,,2025-08-28 01:50:45,e43c1e1c3373
443,178,view,1,,,2025-10-04 07:40:08,7445844a2e80
459,107,view,1,,,2024-09-26 02:29:23,2fb3efbe3c36
197,178,view,1,,,2025-06-12 15:06:15,301438337184
220,58,view,1,,,2024-03-14 21:18:14,2b661c2d18dd
172,140,purchase,5,5,positive,2024-04-19 00:16:50,efb3d8204a5b
20,5,view,1,,,2025-06-18 23:30:24,60857cb2de89
337,88,click,2,,,2025-08-19 13:05:15,f1fda3e79438
291,24,click,2,,,2025-01-16 00:11:53,ea1f69e1f307
324,111,add_to_cart,3,,,2024-05-21 16:34:14,afde290abe8c
186,87,view,1,,,2024-12-23 14:59:07,7e08e9abc3f0
216,35,click,2,,,2025-12-12 05:11:01,3ef508176572
434,61,view,1,,,2025-11-08 02:39:39,ab859adc4a09
423,161,click,2,,,2024-07-19 12:20:00,0ccdf9618e8d
275,27,view,1,,,2024-11-30 20:33:27,7716fa2f0846
345,177,click,2,,,2025-07-29 02:35:20,05e0eb2bc837
490,34,add_to_cart,3,5,positive,2024-05-05 02:12:51,089ad11ac3a0
304,171,add_to_cart,3,,,2024-06-17 11:13:00,2bf337bc120a
67,32,click,2,,,2024-01-03 14:22:10,4c52d4be9d7e
34,57,add_to_cart,3,,,2025-10-03 21:13:33,e9c9e9981738
112,1,view,1,,,2024-02-06 20:20:06,89231877e1de
127,27,view,1,,,2024-08-28 05:20:33,b0aa60a1ddca
427,169,click,2,,,2025-10-08 20:43:15,1e1b092ba0b3
9,86,view,1,,,2024-09-20 10:05:59,25af46b5b5a7
222,67,view,1,,,2024-09-30 08:44:25,bc860f2f9ef5
231,168,click,2,,,2025-09-26 11:26:07,4160b0d3af70
411,120,click,2,,,2024-04-21 02:05:34,272913878d06
350,189,click,2,,,2024-01-06 09:18:57,a74574ef2dda
139,125,click,2,,,2024-02-22 19:36:52,bd0c359c8335
399,74,click,2,,,2024-05-29 19:57:48,70a3cd971af5
394,117,click,2,,,2025-02-24 00:55:30,f46c1f96da13
97,192,click,2,,,2024-11-18 01:50:09,9fdda1fd9758
41,79,view,1,,,2024-12-11 16:48:56,d0c027f1da46
344,18,view,1,,,2025-07-04 23:34:27,7a10b4652a96
235,60,click,2,,,2025-06-13 00:22:20,a40d91bdfa14
293,173,click,2,,,2025-06-19 02:42:35,dab25097da96
197,92,add_to_cart,3,,,2025-05-06 06:58:22,34ac85f856ad
315,138,click,2,,,2024-07-24 15:53:37,dad2251d1088
50,67,view,1,,,2024-05-07 06:29:45,75362e95c7e5
408,196,view,1,,,2024-01-30 15:35:08,e6484bd6b499
406,130,view,1,,,2024-09-19 12:10:38,ed92b0bbbb67
21,176,view,1,,,2025-10-16 11:06:01,c0a2eb1016b3
422,91,view,1,,,2025-04-04 14:28:50,ecf364a47a37
367,35,view,1,,,2025-11-20 01:36:27,5a0cb13db9a0
294,79,click,2,,,2024-02-18 08:09:41,e2269082a16c
225,184,view,1,,,2025-11-11 03:40:42,568ebb92da27
87,49,view,1,,,2025-04-29 05:22:36,77613c537117
418,138,add_to_cart,3,5,positive,2025-08-03 07:48:59,7af4ac7ebd06
90,5,purchase,5,4,positive,2024-08-15 13:09:03,5ddbf646fbc6
200,196,click,2,,,2025-06-17 20:43:13,c84c495b92a9
373,23,add_to_cart,3,,,2024-05-23 15:58:07,b7b225cec428
111,44,view,1,,,2024-06-25 11:57:43,b260b14d6fb7
120,133,view,1,,,2024-09-04 09:23:21,142737f7a898
398,26,click,2,,,2024-08-08 01:19:13,427af0fc361a
412,195,view,1,,,2024-02-18 19:26:01,a82cc6cb2360
500,11,add_to_cart,3,,,2024-08-17 20:15:45,567158dac504
491,144,view,1,,,2025-01-13 09:37:42,75d3f6c51686
236,171,view,1,,,2025-08-30 06:11:01,c996a94f0350
463,100,click,2,,,2024-02-29 00:30:40,b643bdb7d8fc
356,147,click,2,,,2025-12-21 12:24:08,36a6b9324b3b
498,129,add_to_cart,3,,,2025-11-23 00:21:26,06b9bc8e2928
143,60,view,1,,,2024-01-15 21:43:19,538f7bb9c74d
306,8,view,1,,,2024-01-31 18:49:24,23c4abcc8eef
111,90,view,1,,,2024-05-06 14:20:24,cfb597b8b595
164,191,view,1,,,2024-02-14 01:56:43,7529edc159d6
372,9,view,1,,,2024-01-21 01:43:00,703f083bb539
178,121,view,1,,,2024-01-19 14:50:39,10e0157f3375
412,182,view,1,,,2024-02-27 05:50:47,136dc39b26ee
177,91,click,2,,,2024-02-02 01:11:55,bfcdeba4bf8c
484,187,view,1,,,2024-05-01 11:09:36,91f312fb5c4d
255,76,add_to_cart,3,,,2024-05-25 13:06:56,8c946e02e064
12,62,view,1,,,2025-03-17 08:49:00,539087a9f863
92,144,view,1,,,2025-06-28 02:47:52,440364aa3241
12,63,view,1,,,2025-08-01 02:27:44,ac4947f4b8c9
117,182,view,1,,,2025-07-29 12:11:45,facd55696e3a
15,171,view,1,,,2024-01-04 17:39:25,3ba5e0287b7a
344,40,add_to_cart,3,5,positive,2024-05-30 03:20:12,2a5fdbc33916
426,59,click,2,,,2025-11-23 04:34:06,b2072cee8261
473,24,view,1,,,2025-01-04 14:33:16,62f7d30332d2
314,97,view,1,,,2025-02-27 12:57:28,481eec442865
167,111,view,1,,,2025-08-15 04:07:17,4bdba995def4
151,175,view,1,,,2025-03-12 04:06:28,74cb218d6186
310,135,add_to_cart,3,,,2025-01-04 22:02:36,2b2a2adabacf
445,74,view,1,,,2024-09-24 14:13:54,65cd61098062
272,29,click,2,,,2024-11-02 09:35:27,fa1df72c1112
421,72,click,2,,,2025-03-27 21:00:12,91597548316c
92,194,click,2,,,2024-07-25 02:45:06,534919fb5cc7
198,9,add_to_cart,3,,,2025-03-10 13:42:13,bd349d19e0d6
488,26,view,1,,,2024-05-22 14:21:35,223ced90f53a
342,146,view,1,,,2024-03-08 04:09:47,cfefef168747
282,125,view,1,,,2025-05-02 01:20:57,c387a509d682
35,31,click,2,,,2024-12-08 18:47:16,0ec881338400
154,60,click,2,,,2025-03-29 18:06:16,204a29ba47bd
229,20,purchase,5,5,positive,2024-05-30 02:45:22,3a38b19b112a
35,29,add_to_cart,3,,,2025-09-29 06:19:29,0468ddf69115
92,192,purchase,5,5,positive,2025-06-02 08:36:10,d980c0f9d108
277,58,view,1,,,2025-07-09 00:27:46,70f308eca880
401,111,purchase,5,4,positive,2025-06-29 23:05:30,4ce9dbdf525f
16,84,view,1,,,2024-08-17 22:22:30,d1d79e97a195
207,104,view,1,,,2024-07-22 09:32:52,a20523c98b96
396,105,click,2,,,2024-11-10 08:00:27,a091a4453941
440,173,view,1,,,2024-03-07 17:09:01,379323a58c8d
68,38,click,2,,,2024-06-30 07:40:19,664c9db73aec
365,198,click,2,,,2025-01-11 03:41:56,847b32cacbbb
320,193,click,2,,,2024-11-27 19:45:05,3b69a433d7e5
162,164,view,1,,,2025-10-12 23:39:55,ed0512bd8403
210,27,view,1,,,2025-09-13 06:32:38,035a203e1ee2
393,146,view,1,,,2024-11-18 04:06:34,cdeec8b044d3
238,55,view,1,,,2025-11-04 11:13:00,139f2a3ae9c3
85,20,view,1,,,2024-04-13 20:47:13,dbe95cbf0fb4
135,96,view,1,,,2025-06-18 14:27:30,4f999c37ce69
337,154,view,1,,,2025-01-12 17:37:31,8367a89c0edd
288,46,add_to_cart,3,4,positive,2024-04-18 09:50:35,df711af8c5d4
3,47,view,1,,,2025-11-17 08:09:06,bcfb6eedd49a
238,22,view,1,,,2024-03-03 16:53:09,df49efb1cbc7
257,10,view,1,,,2024-08-03 22:42:12,db3e673f2668
308,168,click,2,,,2025-02-18 10:32:44,1d9aebadc202
131,186,add_to_cart,3,,,2024-12-12 22:08:16,6ca079b7f8f1
351,184,click,2,,,2024-06-17 05:38:33,8a5c67bed312
77,180,add_to_cart,3,2,negative,2025-05-29 12:45:15,593d1d459a5b
362,141,click,2,,,2025-05-07 21:25:42,231368edea16
124,83,click,2,,,2024-07-12 09:03:50,0a9fa450e67e
184,133,click,2,,,2024-10-29 22:55:10,e15cbf1d9b9b
308,197,view,1,,,2025-03-24 15:46:59,1788374f05d2
401,120,click,2,,,2025-08-10 22:32:04,191bcea710da
172,163,view,1,,,2025-05-18 04:03:14,acbccc0ab708
98,10,view,1,,,2024-08-20 03:06:16,33cdbc07ff9d
201,135,view,1,,,2025-03-14 01:03:26,156da97e40ac
278,186,view,1,,,2024-02-17 14:25:30,fe635161ca70
195,134,click,2,,,2024-12-29 00:25:36,551d3693067c
269,4,add_to_cart,3,5,positive,2024-08-14 00:54:26,485d362a6299
208,85,click,2,,,2025-02-17 03:39:45,747621430642
473,32,view,1,,,2024-07-26 20:15:56,f95a6b283cd6
138,100,add_to_cart,3,,,2024-03-04 18:34:50,ddc4447946d3
73,176,view,1,,,2024-04-18 13:53:39,dad903dac36d
352,149,purchase,5,4,positive,2025-03-31 02:08:46,94c465b625bd
126,12,click,2,,,2024-03-12 11:54:09,4b0d5cf28612
351,174,view,1,,,2025-08-07 00:18:50,599e0f125041
38,40,purchase,5,5,positive,2025-01-29 10:15:19,1f45bde68834
182,157,click,2,,,2024-01-25 21:25:49,370d469f443d
167,106,click,2,,,2025-06-03 19:04:40,3fdf7e286a83
170,147,view,1,,,2024-01-01 22:47:28,4659400d542f
393,128,view,1,,,2024-10-15 18:38:59,ececb8d0b18f
40,193,view,1,,,2024-05-16 15:06:50,e75603761de1
82,111,view,1,,,2024-07-06 21:43:20,af9a23b2989c
147,119,click,2,,,2024-08-10 20:50:33,ff7734e9da9f
123,30,purchase,5,5,positive,2024-08-28 10:55:53,8a17e0ab6e50
217,48,view,1,,,2024-02-18 01:14:45,f65aec4d8229
419,54,view,1,,,2024-06-29 03:52:56,acc0e85a2b16
279,91,add_to_cart,3,5,positive,2025-11-21 19:46:51,855d1926bbf9
247,23,click,2,,,2025-02-21 22:12:01,bbf86a2dffda
90,28,add_to_cart,3,3,neutral,2025-04-20 22:48:45,1dc394f3d097
215,108,view,1,,,2024-03-13 08:53:38,b674e17e5df9
467,6,view,1,,,2024-10-11 00:56:36,2e591b6f40f1
483,145,click,2,,,2024-05-10 19:13:52,e92152cb4fbf
353,196,click,2,,,2024-07-26 13:37:08,6e93537e28ea
57,121,view,1,,,2025-05-29 22:51:10,bbf752662989
212,136,view,1,,,2025-10-07 22:24:40,5a7173754fb0
318,188,purchase,5,5,positive,2025-05-17 22:46:46,de2d2ba8120d
96,77,view,1,,,2025-07-07 17:00:32,186638947cb2
